tier	group	need	filename	trigger_key	bytes	licence	url	remark
core	harpsichord-8ft	required	HarpsiRH_Low_Far_C5_rr1.wav	84	1321808	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/Low/HarpsiRH_Low_Far_C5_rr1.wav	
core	harpsichord-8ft	required	HarpsiRH_Low_Far_D1_rr1.wav	38	3583310	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/Low/HarpsiRH_Low_Far_D1_rr1.wav	
core	harpsichord-8ft	required	HarpsiRH_Low_Far_D2_rr1.wav	50	2186516	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/Low/HarpsiRH_Low_Far_D2_rr1.wav	
core	harpsichord-8ft	required	HarpsiRH_Low_Far_D3_rr1.wav	62	1689734	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/Low/HarpsiRH_Low_Far_D3_rr1.wav	
core	harpsichord-8ft	required	HarpsiRH_Low_Far_D4_rr1.wav	74	1323308	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/Low/HarpsiRH_Low_Far_D4_rr1.wav	
core	harpsichord-8ft	required	HarpsiRH_Low_Far_E1_rr1.wav	40	3385766	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/Low/HarpsiRH_Low_Far_E1_rr1.wav	
core	harpsichord-8ft	required	HarpsiRH_Low_Far_E2_rr1.wav	52	2661932	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/Low/HarpsiRH_Low_Far_E2_rr1.wav	
core	harpsichord-8ft	required	HarpsiRH_Low_Far_E3_rr1.wav	64	1335638	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/Low/HarpsiRH_Low_Far_E3_rr1.wav	
core	harpsichord-8ft	required	HarpsiRH_Low_Far_E4_rr1.wav	76	1361774	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/Low/HarpsiRH_Low_Far_E4_rr1.wav	
core	harpsichord-8ft	required	HarpsiRH_Low_Far_F#0_rr1.wav	30	4607504	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/Low/HarpsiRH_Low_Far_F%230_rr1.wav	
core	harpsichord-8ft	required	HarpsiRH_Low_Far_F#1_rr1.wav	42	3102818	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/Low/HarpsiRH_Low_Far_F%231_rr1.wav	
core	harpsichord-8ft	required	HarpsiRH_Low_Far_F#2_rr1.wav	54	2270888	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/Low/HarpsiRH_Low_Far_F%232_rr1.wav	
core	harpsichord-8ft	required	HarpsiRH_Low_Far_F#3_rr1.wav	66	1509170	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/Low/HarpsiRH_Low_Far_F%233_rr1.wav	
core	harpsichord-8ft	required	HarpsiRH_Low_Far_F#4_rr1.wav	78	1428578	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/Low/HarpsiRH_Low_Far_F%234_rr1.wav	
core	harpsichord-8ft	required	HarpsiRH_Low_Far_G#0_rr1.wav	32	3985484	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/Low/HarpsiRH_Low_Far_G%230_rr1.wav	
core	harpsichord-8ft	required	HarpsiRH_Low_Far_G#1_rr1.wav	44	3020948	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/Low/HarpsiRH_Low_Far_G%231_rr1.wav	
core	harpsichord-8ft	required	HarpsiRH_Low_Far_G#2_rr1.wav	56	2463542	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/Low/HarpsiRH_Low_Far_G%232_rr1.wav	
core	harpsichord-8ft	required	HarpsiRH_Low_Far_G#3_rr1.wav	68	1338662	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/Low/HarpsiRH_Low_Far_G%233_rr1.wav	
core	harpsichord-8ft	required	HarpsiRH_Low_Far_G#4_rr1.wav	80	1473302	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/Low/HarpsiRH_Low_Far_G%234_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_A#0_rr1.wav	34	246716	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_A%230_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_A#1_rr1.wav	46	178730	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_A%231_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_A#2_rr1.wav	58	168338	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_A%232_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_A#3_rr1.wav	70	223052	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_A%233_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_A#4_rr1.wav	82	448322	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_A%234_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_C1_rr1.wav	36	264398	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_C1_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_C2_rr1.wav	48	172370	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_C2_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_C3_rr1.wav	60	418316	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_C3_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_C4_rr1.wav	72	242696	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_C4_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_C5_rr1.wav	84	247952	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_C5_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_D1_rr1.wav	38	262340	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_D1_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_D2_rr1.wav	50	311084	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_D2_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_D3_rr1.wav	62	207866	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_D3_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_D4_rr1.wav	74	450518	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_D4_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_E1_rr1.wav	40	366560	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_E1_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_E2_rr1.wav	52	252446	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_E2_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_E3_rr1.wav	64	226700	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_E3_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_E4_rr1.wav	76	355802	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_E4_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_F#0_rr1.wav	30	347534	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_F%230_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_F#1_rr1.wav	42	267566	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_F%231_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_F#2_rr1.wav	54	214508	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_F%232_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_F#3_rr1.wav	66	374186	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_F%233_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_F#4_rr1.wav	78	309410	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_F%234_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_G#0_rr1.wav	32	245084	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_G%230_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_G#1_rr1.wav	44	394310	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_G%231_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_G#2_rr1.wav	56	253358	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_G%232_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_G#3_rr1.wav	68	368390	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_G%233_rr1.wav	
core	harpsichord-8ft-release	required	HarpsiRH_LowRel_Far_G#4_rr1.wav	80	361598	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/Low/HarpsiRH_LowRel_Far_G%234_rr1.wav	
core	harpsichord-4ft	required	HarpsiRH_High_Far_A#1_rr1.wav	34	2787896	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_A%231_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_A#2_rr1.wav	46	2401058	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_A%232_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_A#4_rr1.wav	70	1476680	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_A%234_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_A#5_rr1.wav	82	943616	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_A%235_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_A3_rr2.wav	57	1548428	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_A3_rr2.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_C#2_rr1.wav	37	3233084	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_C%232_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_C#3_rr1.wav	49	2401148	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_C%233_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_C#4_rr1.wav	61	1539866	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_C%234_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_C5_rr1.wav	72	1083662	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_C5_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_C6_rr1.wav	84	703394	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_C6_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_D4_rr1.wav	62	1482914	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_D4_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_D5_rr1.wav	74	1343132	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_D5_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_E2_rr1.wav	40	2025134	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_E2_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_E3_rr1.wav	52	2087318	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_E3_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_E4_rr1.wav	64	1395476	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_E4_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_E5_rr1.wav	76	1072022	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_E5_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_F#1_rr1.wav	30	3262928	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_F%231_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_F#2_rr1.wav	42	1847198	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_F%232_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_F#3_rr1.wav	54	1765856	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_F%233_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_F#4_rr1.wav	66	1482518	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_F%234_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_F#5_rr1.wav	78	887846	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_F%235_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_G#1_rr1.wav	32	2976002	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_G%231_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_G#2_rr1.wav	44	1769330	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_G%232_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_G#3_rr1.wav	56	1789502	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_G%233_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_G#4_rr1.wav	68	1328282	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_G%234_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft	required	HarpsiRH_High_Far_G#5_rr1.wav	80	936320	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/High/HarpsiRH_High_Far_G%235_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft-release	required	HarpsiRH_HighRel_Far_A#1_rr1.wav	34	221288	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/High/HarpsiRH_HighRel_Far_A%231_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft-release	required	HarpsiRH_HighRel_Far_A#2_rr1.wav	46	218474	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/High/HarpsiRH_HighRel_Far_A%232_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft-release	required	HarpsiRH_HighRel_Far_A#4_rr1.wav	70	190994	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/High/HarpsiRH_HighRel_Far_A%234_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft-release	required	HarpsiRH_HighRel_Far_A#5_rr1.wav	82	200252	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/High/HarpsiRH_HighRel_Far_A%235_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft-release	required	HarpsiRH_HighRel_Far_A3_rr1.wav	57	299906	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/High/HarpsiRH_HighRel_Far_A3_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft-release	required	HarpsiRH_HighRel_Far_C#2_rr1.wav	37	228986	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/High/HarpsiRH_HighRel_Far_C%232_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft-release	required	HarpsiRH_HighRel_Far_C#3_rr1.wav	49	246080	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/High/HarpsiRH_HighRel_Far_C%233_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft-release	required	HarpsiRH_HighRel_Far_C#4_rr1.wav	61	306230	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/High/HarpsiRH_HighRel_Far_C%234_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft-release	required	HarpsiRH_HighRel_Far_C5_rr1.wav	72	232424	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/High/HarpsiRH_HighRel_Far_C5_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft-release	required	HarpsiRH_HighRel_Far_C6_rr1.wav	84	257456	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/High/HarpsiRH_HighRel_Far_C6_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft-release	required	HarpsiRH_HighRel_Far_D4_rr1.wav	62	187310	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/High/HarpsiRH_HighRel_Far_D4_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft-release	required	HarpsiRH_HighRel_Far_D5_rr1.wav	74	255068	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/High/HarpsiRH_HighRel_Far_D5_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft-release	required	HarpsiRH_HighRel_Far_E2_rr1.wav	40	184886	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/High/HarpsiRH_HighRel_Far_E2_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft-release	required	HarpsiRH_HighRel_Far_E3_rr1.wav	52	293708	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/High/HarpsiRH_HighRel_Far_E3_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft-release	required	HarpsiRH_HighRel_Far_E4_rr1.wav	64	221060	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/High/HarpsiRH_HighRel_Far_E4_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft-release	required	HarpsiRH_HighRel_Far_E5_rr1.wav	76	235058	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/High/HarpsiRH_HighRel_Far_E5_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft-release	required	HarpsiRH_HighRel_Far_F#1_rr1.wav	30	326960	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/High/HarpsiRH_HighRel_Far_F%231_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft-release	required	HarpsiRH_HighRel_Far_F#2_rr1.wav	42	206342	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/High/HarpsiRH_HighRel_Far_F%232_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft-release	required	HarpsiRH_HighRel_Far_F#3_rr1.wav	54	232016	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/High/HarpsiRH_HighRel_Far_F%233_rr1.wav	4-foot stop: sounds one octave above trigger_key
core	harpsichord-4ft-release	required	HarpsiRH_HighRel_Far_F#4_rr1.wav	66	387548	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Releases/High/HarpsiRH_HighRel_Far_F%234_rr1.wav	4-foot stop: sounds one octave above trigger_key
