group	need	filename	trigger_key	bytes	licence	url	remark
grand-sustain	required	A0v1.flac	21	2164885	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A0v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A0v4.flac	21	2607698	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A0v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A0v7.flac	21	2764837	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A0v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A0v10.flac	21	2799401	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A0v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A0v13.flac	21	2814539	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A0v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A0v16.flac	21	2864588	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A0v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C1v1.flac	24	2438456	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C1v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C1v4.flac	24	2479481	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C1v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C1v7.flac	24	2507952	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C1v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C1v10.flac	24	2522080	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C1v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C1v13.flac	24	2551193	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C1v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C1v16.flac	24	2585455	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C1v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#1v1.flac	27	2169326	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%231v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#1v4.flac	27	2570362	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%231v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#1v7.flac	27	2847777	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%231v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#1v10.flac	27	2876881	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%231v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#1v13.flac	27	2921669	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%231v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#1v16.flac	27	2983375	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%231v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#1v1.flac	30	1768820	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%231v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#1v4.flac	30	2613244	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%231v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#1v7.flac	30	2684060	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%231v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#1v10.flac	30	2690006	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%231v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#1v13.flac	30	2727847	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%231v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#1v16.flac	30	2792731	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%231v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A1v1.flac	33	2166601	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A1v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A1v4.flac	33	2242163	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A1v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A1v7.flac	33	2668737	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A1v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A1v10.flac	33	2709073	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A1v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A1v13.flac	33	2779724	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A1v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A1v16.flac	33	2879654	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A1v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C2v1.flac	36	1980907	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C2v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C2v4.flac	36	2222842	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C2v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C2v7.flac	36	2540876	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C2v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C2v10.flac	36	2571694	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C2v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C2v13.flac	36	2624902	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C2v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C2v16.flac	36	2698276	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C2v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#2v1.flac	39	2087725	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%232v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#2v4.flac	39	2546475	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%232v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#2v7.flac	39	2586193	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%232v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#2v10.flac	39	2606773	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%232v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#2v13.flac	39	2611764	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%232v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#2v16.flac	39	2700194	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%232v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#2v1.flac	42	1846818	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%232v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#2v4.flac	42	2174299	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%232v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#2v7.flac	42	2307655	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%232v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#2v10.flac	42	2343261	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%232v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#2v13.flac	42	2407608	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%232v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#2v16.flac	42	2490944	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%232v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A2v1.flac	45	1823625	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A2v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A2v4.flac	45	1898385	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A2v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A2v7.flac	45	1903028	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A2v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A2v10.flac	45	1931380	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A2v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A2v13.flac	45	2011461	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A2v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A2v16.flac	45	2086327	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A2v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C3v1.flac	48	1624899	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C3v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C3v4.flac	48	1689449	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C3v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C3v7.flac	48	1724174	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C3v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C3v10.flac	48	1745075	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C3v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C3v13.flac	48	1803471	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C3v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C3v16.flac	48	1875350	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C3v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#3v1.flac	51	1381434	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%233v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#3v4.flac	51	1746227	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%233v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#3v7.flac	51	1748888	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%233v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#3v10.flac	51	1809266	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%233v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#3v13.flac	51	1790968	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%233v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#3v16.flac	51	1861439	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%233v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#3v1.flac	54	1664654	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%233v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#3v4.flac	54	1767209	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%233v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#3v7.flac	54	1800780	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%233v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#3v10.flac	54	1816439	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%233v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#3v13.flac	54	1816533	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%233v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#3v16.flac	54	1815793	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%233v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A3v1.flac	57	1423583	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A3v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A3v4.flac	57	1757672	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A3v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A3v7.flac	57	1813811	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A3v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A3v10.flac	57	1758312	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A3v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A3v13.flac	57	1814316	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A3v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A3v16.flac	57	1901195	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A3v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C4v1.flac	60	1265676	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C4v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C4v4.flac	60	1628805	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C4v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C4v7.flac	60	1716540	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C4v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C4v10.flac	60	1817704	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C4v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C4v13.flac	60	1768613	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C4v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C4v16.flac	60	1772214	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C4v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#4v1.flac	63	1329951	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%234v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#4v4.flac	63	1550296	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%234v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#4v7.flac	63	1568599	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%234v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#4v10.flac	63	1553345	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%234v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#4v13.flac	63	1674994	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%234v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	D#4v16.flac	63	1617165	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/D%234v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#4v1.flac	66	1199292	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%234v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#4v4.flac	66	1317911	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%234v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#4v7.flac	66	1484679	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%234v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#4v10.flac	66	1495027	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%234v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#4v13.flac	66	1491508	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%234v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	F#4v16.flac	66	1554241	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/F%234v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A4v1.flac	69	1302933	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A4v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A4v4.flac	69	1383657	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A4v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A4v7.flac	69	1395306	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A4v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A4v10.flac	69	1442501	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A4v10.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A4v13.flac	69	1468684	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A4v13.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	A4v16.flac	69	1602001	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/A4v16.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C5v1.flac	72	1238975	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C5v1.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C5v4.flac	72	1468588	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C5v4.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
grand-sustain	required	C5v7.flac	72	1543329	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/C5v7.flac	leading-silence trim: see Data/vel_XX.txt $OFFnn (samples @48k)
